profile_uuid,bank_uuid,name,bic,url,adapter_id,bank_code,idp_url,aspsp_sca_approaches,protocol_type,is_sandbox
ed40186c-a2a6-4f10-9333-b5ce1ae6c655,7d471d32-ceb1-4111-b001-8e4bafcf377e,Deutsche Bank Emmerich,DEUTDEDD326,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,32470077,,,XS2A,false
95e03d12-556a-474d-983d-1b11ea5833a5,a9cd07a8-9393-4ef7-8005-e3095ade30dc,DB PFK (Deutsche Bank PGK),DEUTDEDBWUP,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070024,,,XS2A,false
ba2fce0c-9f79-4dc7-b8ba-551120e99d6f,896654ad-dd74-492a-86c8-a0619ecfefe6,DB PFK (Deutsche Bank PGK),DEUTDEDB331,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070024,,,XS2A,false
157b5ffc-0475-4e36-849f-e3142a36f840,65b13f35-10f5-4036-9743-651f72c149df,DB PFK (Deutsche Bank PGK),DEUTDEDB332,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070024,,,XS2A,false
9e248e57-f063-4839-8779-fc15ece9e841,24445a7f-057b-45df-bfbd-4f73240a9ff5,DB PFK (Deutsche Bank PGK),DEUTDEDB333,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070024,,,XS2A,false
5c1e26de-fd8e-4f99-b84e-8a7a13ff24e5,5d4b9a19-d1d2-462a-8524-c84d04a24ac9,DB PFK (Deutsche Bank PGK),DEUTDEDB334,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070024,,,XS2A,false
a2c68b85-5c7c-45d0-8820-6549dd955f0c,f697664c-9ac6-485a-994d-509da41be533,DB PFK (Deutsche Bank PGK),DEUTDEDB330,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070024,,,XS2A,false
27a5d391-95e5-46e2-b978-e7318ff08dfd,9972739d-7912-4a1e-a7b0-e390fda00425,DB PFK (Deutsche Bank PGK),DEUTDEDB335,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070024,,,XS2A,false
b5583205-d9aa-4471-b016-5f24b96c399a,1088f7db-513a-4946-a8a1-6d5d8836144b,Deutsche Bank Wuppertal,DEUTDEDWXXX,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070090,,,XS2A,false
01b6cd52-49fc-44dd-a85b-c7bc37e628c5,94de0ff0-84bb-4a84-bf65-309e9e784b9a,Deutsche Bank Ennepetal,DEUTDEDW331,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070090,,,XS2A,false
fd065968-aac9-4b30-9be0-0db1dc79a031,c084fcb2-2890-453e-8b38-0134cddb4d09,Deutsche Bank Mettmann,DEUTDEDW333,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070090,,,XS2A,false
cfb2ed75-a6d6-4b10-bdcd-35e2c9a71acd,5619160a-7c4c-4b48-8986-3eee8420ca35,Deutsche Bank Heiligenhaus,DEUTDEDW332,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070090,,,XS2A,false
6ae66e55-7791-49a6-a34b-5d046358537e,77db5b8d-f681-40bb-be62-54bdaa14f596,Deutsche Bank Velbert,DEUTDEDW330,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070090,,,XS2A,false
fb3dd8d9-1db7-4426-b640-e29674a7a0a1,830cb362-a990-49c4-baef-9980a2be3e02,Deutsche Bank Schwelm,DEUTDEDW334,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070090,,,XS2A,false
0181c95e-df08-4fd7-acbb-ff488209d997,7e262d87-acc1-43a7-adf3-dcb477e982da,Deutsche Bank Wülfrath,DEUTDEDW335,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,33070090,,,XS2A,false
14b463ce-a51e-4c4e-a728-d7a33a6b17c1,484f1040-7224-4cc6-aa2f-351e9f10eb64,DB PFK (Deutsche Bank PGK),DEUTDEDB340,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34070024,,,XS2A,false
4dd2d3a7-cb77-41d9-93d7-5adff14f91eb,4496df20-7ff9-48d5-b1e7-467e02ffa51d,DB PFK (Deutsche Bank PGK),DEUTDEDB344,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34070024,,,XS2A,false
cce792af-7820-4f22-883e-f95785c4bb52,6f200553-e5d4-45a7-aac9-4aa27efe557b,DB PFK (Deutsche Bank PGK),DEUTDEDB345,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34070024,,,XS2A,false
6e7db375-608e-44bd-8467-a0e5bd658d47,677d30b9-e1ec-4305-b0fa-78098118dea7,DB PFK (Deutsche Bank PGK),DEUTDEDB346,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34070024,,,XS2A,false
cb10ba4f-8d36-4bb9-b86a-e3f16927f040,d1b5e4eb-54ee-4114-8b5f-cc415111dd0f,DB PFK (Deutsche Bank PGK),DEUTDEDB341,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34070024,,,XS2A,false
f7680f03-23da-4576-b4ea-8c04ea2b31e2,ac7c5ae0-0f9d-4d10-9cdf-f59449c4181c,Deutsche Bank Remscheid,DEUTDEDW340,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34070093,,,XS2A,false
fb8f8dde-da9b-4a26-9fa7-ab848bf43200,c11ebff1-2a91-4335-9f56-e8940ca62ebc,Deutsche Bank Hückeswagen,DEUTDEDW344,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34070093,,,XS2A,false
7a702a44-f98f-49dc-8a8d-1aa4f891860b,18b7f98f-71f8-417a-9692-a5f82f9288f8,Deutsche Bank Wermelskirche,DEUTDEDW346,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34070093,,,XS2A,false
445d1656-4fbe-4397-b989-c1b21fb3327b,3e4c8671-52b6-4a74-97a4-775493143732,Deutsche Bank Wipperfürth,DEUTDEDW341,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34070093,,,XS2A,false
e4678501-c90d-485c-8ee5-a4180438e9a8,0999b26e-a5db-41c2-8c0f-25359f9c961e,Deutsche Bank Radevormwald,DEUTDEDW345,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34070093,,,XS2A,false
1c505aa4-efeb-4a23-81e2-7dfe5f0fddf8,a1a9520a-328e-4ba7-b918-72699e6650ac,DB PFK (Deutsche Bank PGK),DEUTDEDB342,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34270024,,,XS2A,false
255225f5-0e73-466e-ab52-45f37ec526ff,cc99f216-ac91-461f-bf45-8a4565797d01,DB PFK (Deutsche Bank PGK),DEUTDEDB343,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34270024,,,XS2A,false
47459204-ee77-408c-b115-490a83f80f7c,e7985b73-02ac-4f96-80f5-9d831fc7a6cb,Deutsche Bank Solingen,DEUTDEDW342,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34270094,,,XS2A,false
f6b8d31f-abac-427a-ad48-11731ba28de5,eff6011e-109c-4d3b-b1d9-8654329a6e01,Deutsche Bank Haan Rheinl,DEUTDEDW343,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,34270094,,,XS2A,false
fe6b47c4-3629-4dd2-b301-97c1b7c528bf,dc18209d-a23a-4966-9dde-8e9467331f1e,DB PFK (Deutsche Bank PGK),DEUTDEDB350,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,35070024,,,XS2A,false
77dc2210-593b-4aca-83eb-f40684994834,08f250ec-e72d-447d-be49-b5525c1d737f,DB PFK (Deutsche Bank PGK),DEUTDEDB351,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,35070024,,,XS2A,false
ab6fb541-4808-455f-99a5-699eb78a45e7,20352897-272a-4563-bc52-3a43f3dd37d4,DB PFK (Deutsche Bank PGK),DEUTDEDB352,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,35070024,,,XS2A,false
28f5da8c-0671-4858-9bf2-3565e8cb8aa1,dd7d1927-5e50-4565-9cf9-db583fc768be,DB PFK (Deutsche Bank PGK),DEUTDEDB354,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,35070024,,,XS2A,false
baa5b519-61b2-4526-a20d-a3616bf3e6e0,323ece14-4605-4571-bae6-ebc8d951a38f,DB PFK (Deutsche Bank PGK),DEUTDEDB356,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,35070024,,,XS2A,false
d1367e22-5597-413f-85e9-59537ea92f77,bab457e0-de8f-48cd-91e7-3f4fad70f278,Deutsche Bank Duisburg,DEUTDEDE350,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,35070030,,,XS2A,false
0c516230-d8d3-42e2-9657-e3695bc5f9a8,64d7b949-1ac6-474b-bced-dc581ba71c7f,Deutsche Bank Dinslaken,DEUTDEDE351,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,35070030,,,XS2A,false
243d8bc3-73cf-4093-9a66-780d8965ed35,4e5c932b-35c8-4cab-845d-4ca575a9273c,Deutsche Bank Kamp-Lintfort,DEUTDEDE352,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,35070030,,,XS2A,false
0c7d64bc-3d7c-477f-bc70-c0b88a2274ee,46faa6ec-7beb-47ef-8e76-b5f1b4738449,Deutsche Bank Moers,DEUTDEDE354,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,35070030,,,XS2A,false
fad355be-f9b5-475b-9ade-6995e8169580,357cab5a-5b8f-4e8b-9e02-3962ed142000,Deutsche Bank Wesel,DEUTDEDE356,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,35070030,,,XS2A,false
605f86be-e25f-4a63-8c07-1c7a99d10683,997ca240-7c92-49eb-b7e2-3b23a1fde81a,DB PFK (Deutsche Bank PGK),DEUTDEDBESS,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,36070024,,,XS2A,false
6c9f0890-a827-4ecd-88d3-0b8b0e572ef3,c616bd64-9618-401e-b7a4-4e5846919ecd,Deutsche Bank Essen,DEUTDEDEXXX,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,36070050,,,XS2A,false
d04a0e26-3c31-4573-919e-30c9d6157196,8a8764b5-ec0f-4128-9e2d-5f23bab0b750,DB PFK (Deutsche Bank PGK),DEUTDEDB362,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,36270024,,,XS2A,false
c15a2d62-2cc4-49e2-8d51-fcd106368abc,13bfccd7-ee0f-4c73-a6a2-d6ee72622fb7,Deutsche Bank Mülheim Ruhr,DEUTDEDE362,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,36270048,,,XS2A,false
9251d67a-9da5-4e2e-94e0-bafe56af798d,6815ed30-83e7-4b6b-8d7a-271c8b9a071d,DB PFK (Deutsche Bank PGK),DEUTDEDB365,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,36570024,,,XS2A,false
bab828d6-5724-4b3a-b2bf-7e99afa33bbe,15fd8dc5-19da-4641-814f-511ef67d6b3b,Deutsche Bank Oberhausen,DEUTDEDE365,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,36570049,,,XS2A,false
6eee81e5-11e6-4d32-9051-0417a5d2d322,8cbfa57e-8e7d-4874-a6b6-26e889864428,Deutsche Bank Köln,DEUTDEDK402,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070000,,,XS2A,false
aa925be4-a18b-4e9b-a456-132d2f1e9dfa,510fd784-533f-45d0-951d-eee9aa08e29e,DB PFK (Deutsche Bank PGK),DEUTDEDBKOE,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
d7fd6ed3-ce0e-4e27-b56f-9ececbdc55fd,95dbfe47-4f61-4786-bf99-0ccae71445c6,DB PFK (Deutsche Bank PGK),DEUTDEDB379,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
8313c003-1a25-4a76-9f50-dea266f214df,8cb451bf-92f3-4786-8499-cc06c5f83369,DB PFK (Deutsche Bank PGK),DEUTDEDB938,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
cb6998f6-44d4-486b-a450-449d51246045,62d9ad1e-b32f-46ae-86b9-836a5bd2a9a9,DB PFK (Deutsche Bank PGK),DEUTDEDB373,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
4cdfd7ab-f0ac-402c-aa7f-a258de930c99,4206666f-5d1f-4abb-a5cc-a6ffd2994364,DB PFK (Deutsche Bank PGK),DEUTDEDB370,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
2109891d-341b-47df-b636-7d71f9a2e99f,5266033c-5796-4ffa-801c-78dca4372bb2,DB PFK (Deutsche Bank PGK),DEUTDEDB939,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
f395c976-7691-4ac1-87db-ae666d325dbb,2fdf156f-16c6-48c8-b991-593606423d6b,DB PFK (Deutsche Bank PGK),DEUTDEDB353,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
68a418da-9fcc-4486-a728-689ba49f3b6b,d1f22b27-73ee-406e-b60f-e0574db210b7,DB PFK (Deutsche Bank PGK),DEUTDEDB940,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
88b94724-de13-49c8-9359-5d7386d7d5e6,628d7ea1-3632-48d7-ac18-df0621309d34,DB PFK (Deutsche Bank PGK),DEUTDEDB355,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
dad50d83-bf40-4f05-9dc1-c5c80a46e891,1cb8d2eb-48ee-45d3-a859-ec7cdf81dcbd,DB PFK (Deutsche Bank PGK),DEUTDEDB372,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
26d69b73-8147-4fc8-8acf-0aa2542c17e2,1b624a50-e897-4fe6-a6f2-127a938bc3d3,DB PFK (Deutsche Bank PGK),DEUTDEDB941,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
2ea7c65e-4473-43e4-b2c6-2e091f743772,89b31b49-2e9d-442f-9def-81ff8a8e60f7,DB PFK (Deutsche Bank PGK),DEUTDEDB357,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
d10ed2c8-33c8-4cf6-9dfe-b016803e02f6,608ecbdf-b1a7-495d-886e-c46f90597daf,DB PFK (Deutsche Bank PGK),DEUTDEDB358,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
f8d27c0e-df5a-4dab-8557-149acf5798d7,c03ff806-eb91-411e-a0e5-83a209bec097,DB PFK (Deutsche Bank PGK),DEUTDEDB386,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
d9e1c89b-ae42-4dc5-9c90-c48fb4c6e419,d3fb30ae-0bc6-4e4b-a52a-3d28d8972042,DB PFK (Deutsche Bank PGK),DEUTDEDB360,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
4f954ae1-bb6b-4a30-ae9d-243a3e677235,eb2b4953-543c-456a-9c95-fc30ec70e16e,DB PFK (Deutsche Bank PGK),DEUTDEDB371,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070024,,,XS2A,false
f43e6e64-8840-4b6d-bf0b-9b259a1a2232,96ce6910-6a65-4fbe-ba21-0f3196f4bbe4,Deutsche Bank Köln,DEUTDEDKXXX,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
3995c6ab-49ea-42ee-a36c-345ccd1832ba,1df1fd57-dc3c-4088-b712-2649fa244a5c,Deutsche Bank Grevenbroich,DEUTDEDK372,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
1c7979ae-21ac-4794-9332-8c01aaad8e88,a03b5c3d-38d2-4096-8657-1e5f59ed8014,Deutsche Bank Brühl Rheinl,DEUTDEDK370,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
0edbba52-1736-47ce-a575-da6310a1c14c,39c3e5e9-a344-404d-be96-548f0f86ab04,Deutsche Bank Bergisch-Glad,DEUTDEDK373,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
487c7387-86ff-4cf5-a1c4-2bd0aa1577bb,a23801ca-21f4-445a-b9f7-f76ec065ba8a,Deutsche Bank Bergheim Erft,DEUTDEDK351,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
5ada4602-3fc9-4d66-8d88-a74ef90035aa,78b6309a-cccd-4b5c-b3de-5860734d1fa6,Deutsche Bank Euskirchen,DEUTDEDK354,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
56fc34d7-efc1-4eb3-b383-f799ab5c1884,b9ff8a97-0b23-4d98-b3b4-d9ad2a1c21da,Deutsche Bank Dormagen,DEUTDEDK352,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
b0e43d83-b217-4dbf-9f40-19023847db04,8460a96e-4ba9-4941-a74a-e86206497b25,Deutsche Bank Frechen,DEUTDEDK355,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
caf6a94f-4ab5-4f1e-aedc-a1c855e4a2d5,a1faf37b-4785-4d26-ad7e-8d0e1c4f16fb,Deutsche Bank Hennef,DEUTDEDK356,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
8fb257c1-9b18-4c23-9da2-ec81d6a387c8,f74b43f6-bb77-479f-877d-af7f452bb6d0,Deutsche Bank Troisdorf,DEUTDEDK360,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
28c1a0b2-aa69-4789-ae92-41197fb2eecb,ed5db8ed-9669-4470-972b-5a680881ac17,Deutsche Bank Siegburg,DEUTDEDK386,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
7d9e6737-7277-4b7c-8592-c88e91d074e4,ef594c5d-afaf-4843-9220-f429cc8c8eae,Deutsche Bank Wesseling,DEUTDEDK371,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
285af2c4-a373-4af5-a8cc-6fe3a56754f5,f3f016ad-ffd1-41c5-8e7a-1fc678cd902f,Deutsche Bank Euskirchen,DEUTDEDK379,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
2c9bee1a-fd32-4d3f-802f-311223b076a2,0a166685-32ae-4fcf-b69c-4a0110772dc1,Deutsche Bank Hürth Rheinl,DEUTDEDK357,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
25d9ba7d-4490-4b93-930b-bd44a003cb88,aebde93c-7531-4de6-928c-39a199ec1db4,Deutsche Bank Eitorf,DEUTDEDK353,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
f1f65bd0-6660-4cde-8816-2ec9262a53da,b957b7c5-3d93-4e44-b72e-d4f975ff7886,Deutsche Bank Kerpen Rheinl,DEUTDEDK358,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37070060,,,XS2A,false
c8676a40-9dd0-4834-b679-416a779dc628,64c164a0-ba3b-4a89-a4b9-c14ddb6a3fd5,DB PFK (Deutsche Bank PGK),DEUTDEDB375,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37570024,,,XS2A,false
713dbe12-3205-447b-83ba-60d4b6806f1d,318b18bd-39d0-44de-aec4-9b39ca650bf5,DB PFK (Deutsche Bank PGK),DEUTDEDB378,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37570024,,,XS2A,false
ae1fc170-ea09-45f6-a432-792ff472a6dc,d4ab7eee-c28f-42ee-b11c-40892419cede,DB PFK (Deutsche Bank PGK),DEUTDEDB377,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37570024,,,XS2A,false
3939f813-78bb-44ce-83d8-efdc7aed9b2b,e70ac9e2-704c-4247-bde2-050e8922a681,Deutsche Bank Leverkusen,DEUTDEDK375,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37570064,,,XS2A,false
e49a64b8-b9bc-4ced-b8a8-8f6e9d888535,3fde4430-4699-44e1-b468-812ddc6181f5,Deutsche Bank Burscheid,DEUTDEDK378,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37570064,,,XS2A,false
a6e085a1-49b7-4589-b41a-c14b38662e1e,c1bad30a-688b-4f03-b59f-6d3f43a4a310,Deutsche Bank Leichlingen,DEUTDEDK377,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,37570064,,,XS2A,false
8905cfac-e67b-4aeb-9a16-b73d231567a9,96a7a454-93e7-4eac-ae15-4928d553113f,DB PFK (Deutsche Bank PGK),DEUTDEDB380,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070024,,,XS2A,false
b16aa60c-2dc4-4890-8e8c-13e2cf2f7ffb,4df7495b-eebc-4eed-8c41-b2d114457220,DB PFK (Deutsche Bank PGK),DEUTDEDB944,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070024,,,XS2A,false
0b20e26e-5246-472d-9ce9-fc61b23790c1,3338d4ae-2eee-4ac3-b127-e43d2aa161a6,DB PFK (Deutsche Bank PGK),DEUTDEDB943,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070024,,,XS2A,false
1bb5358f-b5f3-4bd5-8018-dc550fc5c9f4,71ce735e-4584-4ad7-b305-b103d13164e5,DB PFK (Deutsche Bank PGK),DEUTDEDB946,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070024,,,XS2A,false
43148a11-ee0c-42cb-b77f-02ba40eca9f2,8ed1007a-9954-4391-8add-fbdf19f627e1,DB PFK (Deutsche Bank PGK),DEUTDEDB942,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070024,,,XS2A,false
9d4e5c4b-d97a-45a5-b7cb-3953a96179a2,b14692ec-7205-4d7e-bfa2-87c6256894a0,DB PFK (Deutsche Bank PGK),DEUTDEDB945,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070024,,,XS2A,false
6cbd9fce-4a55-452d-ae3c-b7c922ed39a3,9d78bcc0-fcb0-4d79-ae48-aca7fcfd4261,Deutsche Bank Bonn,DEUTDEDK380,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070059,,,XS2A,false
3b10b738-6238-41a5-ab1f-454da33538e4,91cd20b9-b030-4a0b-b3fc-08eec14fad54,Deutsche Bank Bad Neuenahr,DEUTDEDK385,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070059,,,XS2A,false
ee792ac1-b1e2-4f15-980e-93c1fee6a6f2,7756141a-490b-4b8e-b348-db2ba8427773,Deutsche Bank Meckenheim Rh,DEUTDEDK389,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070059,,,XS2A,false
8a7a0200-e153-482d-9fc6-9181dee0b8f6,8e630139-b716-4786-a804-0073da39d74a,Deutsche Bank Rheinbach,DEUTDEDK388,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070059,,,XS2A,false
2a18569c-6b1f-4507-ad51-110197368a71,01d8c4f7-b6fb-431e-b2e1-da8ca112648a,Deutsche Bank Remagen,DEUTDEDK384,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070059,,,XS2A,false
d80300aa-907c-4c70-9514-c1283a53cd3c,ab8acbce-290e-482e-940f-73b3ff802e9f,Deutsche Bank Bad Honnef,DEUTDEDK387,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070059,,,XS2A,false
463026b3-8c50-4b47-98ca-d2dac799775a,b41ca02c-cf42-4b0a-b815-722150ece408,DB PFK (Deutsche Bank PGK),DEUTDEDBXXX,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38070724,,,XS2A,false
6353490d-9d20-40b8-90e3-397b33a49432,ddca4364-dfc3-468b-9891-29a5e3100c92,DB PFK (Deutsche Bank PGK),DEUTDEDB383,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38077724,,,XS2A,false
6870b50f-40bc-4113-9f09-63bf45e6569a,8df28cea-326d-4da7-bc49-1dd71de7841f,DB PFK (Deutsche Bank PGK),DEUTDEDB384,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38470024,,,XS2A,false
4c321144-0c1d-4388-a16f-f18998fd64bf,c23f22ce-0b48-432d-a4e8-a37026359262,DB PFK (Deutsche Bank PGK),DEUTDEDB385,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38470024,,,XS2A,false
44f56bb3-6bab-44a1-84e7-c9802c4ed9eb,39c562f5-08cf-4ab6-b8dd-6210b86f4726,DB PFK (Deutsche Bank PGK),DEUTDEDB388,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38470024,,,XS2A,false
8c16d1f5-32a4-4153-b518-91259987d5aa,8060c990-046a-40f3-af92-2cbdd2b4d293,DB PFK (Deutsche Bank PGK),DEUTDEDB389,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38470024,,,XS2A,false
81df8f1a-a85e-4d87-a4c6-5f01ef156363,6901b125-7141-4b5d-aaf9-cd34a59523e8,DB PFK (Deutsche Bank PGK),DEUTDEDB387,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38470024,,,XS2A,false
8f26c93a-23c9-463d-8090-904f8f7f5dae,33b13fbb-84cc-4cac-95d1-868052774449,Deutsche Bank Gummersbach,DEUTDEDW384,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38470091,,,XS2A,false
cff55c9f-1978-4140-8359-b15af72609ee,7580ace8-6a87-4ecd-84bc-3fdace96be04,Deutsche Bank Bergneustadt,DEUTDEDW385,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38470091,,,XS2A,false
bb449b8e-64f3-42a8-8e07-eb8305cf031e,777916ce-8b57-4998-a331-7cc03bc7cdda,Deutsche Bank Engelskirchen,DEUTDEDW388,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38470091,,,XS2A,false
ec9000bc-a952-4356-a34e-de1672d53d5b,dd3e7087-358c-4414-8962-ba8082598ff7,Deutsche Bank Meinerzhagen,DEUTDEDW389,https://xs2a.db.com/{Service Group}/DE/DB,deutsche-bank-adapter,38470091,,,XS2A,false
