id,action_id,protocol_action,sub_protocol_bean_name
33400,45102,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33401,45102,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33402,45102,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33403,45102,DENY_AUTHORIZATION,xs2aDenyAuthorization
33404,45108,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33405,45108,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33406,45108,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33407,45108,DENY_AUTHORIZATION,hbciDenyAuthorization
33408,45114,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33409,45114,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33410,45114,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33411,45114,DENY_AUTHORIZATION,xs2aDenyAuthorization
33412,45120,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33413,45120,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33414,45120,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33415,45120,DENY_AUTHORIZATION,hbciDenyAuthorization
33416,45126,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33417,45126,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33418,45126,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33419,45126,DENY_AUTHORIZATION,xs2aDenyAuthorization
33420,45132,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33421,45132,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33422,45132,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33423,45132,DENY_AUTHORIZATION,hbciDenyAuthorization
33424,45138,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33425,45138,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33426,45138,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33427,45138,DENY_AUTHORIZATION,xs2aDenyAuthorization
33428,45144,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33429,45144,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33430,45144,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33431,45144,DENY_AUTHORIZATION,hbciDenyAuthorization
33432,45150,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33433,45150,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33434,45150,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33435,45150,DENY_AUTHORIZATION,xs2aDenyAuthorization
33436,45156,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33437,45156,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33438,45156,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33439,45156,DENY_AUTHORIZATION,hbciDenyAuthorization
33440,45162,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33441,45162,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33442,45162,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33443,45162,DENY_AUTHORIZATION,xs2aDenyAuthorization
33444,45168,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33445,45168,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33446,45168,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33447,45168,DENY_AUTHORIZATION,hbciDenyAuthorization
33448,45174,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33449,45174,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33450,45174,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33451,45174,DENY_AUTHORIZATION,xs2aDenyAuthorization
33452,45180,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33453,45180,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33454,45180,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33455,45180,DENY_AUTHORIZATION,hbciDenyAuthorization
33456,45186,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33457,45186,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33458,45186,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33459,45186,DENY_AUTHORIZATION,xs2aDenyAuthorization
33460,45192,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33461,45192,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33462,45192,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33463,45192,DENY_AUTHORIZATION,hbciDenyAuthorization
33464,45198,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33465,45198,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33466,45198,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33467,45198,DENY_AUTHORIZATION,xs2aDenyAuthorization
33468,45204,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33469,45204,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33470,45204,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33471,45204,DENY_AUTHORIZATION,hbciDenyAuthorization
33472,45210,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33473,45210,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33474,45210,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33475,45210,DENY_AUTHORIZATION,xs2aDenyAuthorization
33476,45216,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33477,45216,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33478,45216,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33479,45216,DENY_AUTHORIZATION,hbciDenyAuthorization
33480,45222,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33481,45222,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33482,45222,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33483,45222,DENY_AUTHORIZATION,xs2aDenyAuthorization
33484,45228,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33485,45228,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33486,45228,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33487,45228,DENY_AUTHORIZATION,hbciDenyAuthorization
33488,45234,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33489,45234,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33490,45234,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33491,45234,DENY_AUTHORIZATION,xs2aDenyAuthorization
33492,45240,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33493,45240,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33494,45240,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33495,45240,DENY_AUTHORIZATION,hbciDenyAuthorization
33496,45246,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33497,45246,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33498,45246,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33499,45246,DENY_AUTHORIZATION,xs2aDenyAuthorization
33500,45252,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33501,45252,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33502,45252,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33503,45252,DENY_AUTHORIZATION,hbciDenyAuthorization
33504,45258,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33505,45258,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33506,45258,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33507,45258,DENY_AUTHORIZATION,xs2aDenyAuthorization
33508,45264,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33509,45264,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33510,45264,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33511,45264,DENY_AUTHORIZATION,hbciDenyAuthorization
33512,45270,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33513,45270,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33514,45270,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33515,45270,DENY_AUTHORIZATION,xs2aDenyAuthorization
33516,45276,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33517,45276,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33518,45276,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33519,45276,DENY_AUTHORIZATION,hbciDenyAuthorization
33520,45282,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33521,45282,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33522,45282,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33523,45282,DENY_AUTHORIZATION,xs2aDenyAuthorization
33524,45288,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33525,45288,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33526,45288,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33527,45288,DENY_AUTHORIZATION,hbciDenyAuthorization
33528,45294,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33529,45294,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33530,45294,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33531,45294,DENY_AUTHORIZATION,xs2aDenyAuthorization
33532,45300,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33533,45300,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33534,45300,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33535,45300,DENY_AUTHORIZATION,hbciDenyAuthorization
33536,45306,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33537,45306,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33538,45306,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33539,45306,DENY_AUTHORIZATION,xs2aDenyAuthorization
33540,45312,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33541,45312,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33542,45312,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33543,45312,DENY_AUTHORIZATION,hbciDenyAuthorization
33544,45318,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33545,45318,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33546,45318,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33547,45318,DENY_AUTHORIZATION,xs2aDenyAuthorization
33548,45324,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33549,45324,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33550,45324,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33551,45324,DENY_AUTHORIZATION,hbciDenyAuthorization
33552,45330,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33553,45330,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33554,45330,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33555,45330,DENY_AUTHORIZATION,xs2aDenyAuthorization
33556,45336,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33557,45336,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33558,45336,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33559,45336,DENY_AUTHORIZATION,hbciDenyAuthorization
33560,45342,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33561,45342,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33562,45342,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33563,45342,DENY_AUTHORIZATION,xs2aDenyAuthorization
33564,45348,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33565,45348,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33566,45348,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33567,45348,DENY_AUTHORIZATION,hbciDenyAuthorization
33568,45354,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33569,45354,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33570,45354,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33571,45354,DENY_AUTHORIZATION,xs2aDenyAuthorization
33572,45360,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33573,45360,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33574,45360,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33575,45360,DENY_AUTHORIZATION,hbciDenyAuthorization
33576,45366,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33577,45366,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33578,45366,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33579,45366,DENY_AUTHORIZATION,xs2aDenyAuthorization
33580,45372,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33581,45372,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33582,45372,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33583,45372,DENY_AUTHORIZATION,hbciDenyAuthorization
33584,45378,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33585,45378,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33586,45378,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33587,45378,DENY_AUTHORIZATION,xs2aDenyAuthorization
33588,45384,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33589,45384,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33590,45384,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33591,45384,DENY_AUTHORIZATION,hbciDenyAuthorization
33592,45390,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33593,45390,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33594,45390,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33595,45390,DENY_AUTHORIZATION,xs2aDenyAuthorization
33596,45396,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33597,45396,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33598,45396,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33599,45396,DENY_AUTHORIZATION,hbciDenyAuthorization
33600,45402,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33601,45402,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33602,45402,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33603,45402,DENY_AUTHORIZATION,xs2aDenyAuthorization
33604,45408,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33605,45408,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33606,45408,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33607,45408,DENY_AUTHORIZATION,hbciDenyAuthorization
33608,45414,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33609,45414,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33610,45414,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33611,45414,DENY_AUTHORIZATION,xs2aDenyAuthorization
33612,45420,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33613,45420,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33614,45420,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33615,45420,DENY_AUTHORIZATION,hbciDenyAuthorization
33616,45426,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33617,45426,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33618,45426,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33619,45426,DENY_AUTHORIZATION,xs2aDenyAuthorization
33620,45432,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33621,45432,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33622,45432,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33623,45432,DENY_AUTHORIZATION,hbciDenyAuthorization
33624,45438,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33625,45438,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33626,45438,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33627,45438,DENY_AUTHORIZATION,xs2aDenyAuthorization
33628,45444,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33629,45444,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33630,45444,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33631,45444,DENY_AUTHORIZATION,hbciDenyAuthorization
33632,45450,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33633,45450,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33634,45450,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33635,45450,DENY_AUTHORIZATION,xs2aDenyAuthorization
33636,45456,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33637,45456,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33638,45456,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33639,45456,DENY_AUTHORIZATION,hbciDenyAuthorization
33640,45462,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33641,45462,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33642,45462,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33643,45462,DENY_AUTHORIZATION,xs2aDenyAuthorization
33644,45468,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33645,45468,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33646,45468,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33647,45468,DENY_AUTHORIZATION,hbciDenyAuthorization
33648,45474,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33649,45474,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33650,45474,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33651,45474,DENY_AUTHORIZATION,xs2aDenyAuthorization
33652,45480,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33653,45480,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33654,45480,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33655,45480,DENY_AUTHORIZATION,hbciDenyAuthorization
33656,45486,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33657,45486,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33658,45486,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33659,45486,DENY_AUTHORIZATION,xs2aDenyAuthorization
33660,45492,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33661,45492,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33662,45492,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33663,45492,DENY_AUTHORIZATION,hbciDenyAuthorization
33664,45498,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33665,45498,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33666,45498,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33667,45498,DENY_AUTHORIZATION,xs2aDenyAuthorization
33668,45504,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33669,45504,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33670,45504,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33671,45504,DENY_AUTHORIZATION,hbciDenyAuthorization
33672,45510,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33673,45510,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33674,45510,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33675,45510,DENY_AUTHORIZATION,xs2aDenyAuthorization
33676,45516,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33677,45516,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33678,45516,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33679,45516,DENY_AUTHORIZATION,hbciDenyAuthorization
33680,45522,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33681,45522,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33682,45522,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33683,45522,DENY_AUTHORIZATION,xs2aDenyAuthorization
33684,45528,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33685,45528,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33686,45528,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33687,45528,DENY_AUTHORIZATION,hbciDenyAuthorization
33688,45534,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33689,45534,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33690,45534,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33691,45534,DENY_AUTHORIZATION,xs2aDenyAuthorization
33692,45540,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33693,45540,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33694,45540,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33695,45540,DENY_AUTHORIZATION,hbciDenyAuthorization
33696,45546,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33697,45546,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33698,45546,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33699,45546,DENY_AUTHORIZATION,xs2aDenyAuthorization
33700,45552,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33701,45552,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33702,45552,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33703,45552,DENY_AUTHORIZATION,hbciDenyAuthorization
33704,45558,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33705,45558,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33706,45558,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33707,45558,DENY_AUTHORIZATION,xs2aDenyAuthorization
33708,45564,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33709,45564,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33710,45564,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33711,45564,DENY_AUTHORIZATION,hbciDenyAuthorization
33712,45570,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33713,45570,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33714,45570,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33715,45570,DENY_AUTHORIZATION,xs2aDenyAuthorization
33716,45576,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33717,45576,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33718,45576,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33719,45576,DENY_AUTHORIZATION,hbciDenyAuthorization
33720,45582,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33721,45582,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33722,45582,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33723,45582,DENY_AUTHORIZATION,xs2aDenyAuthorization
33724,45588,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33725,45588,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33726,45588,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33727,45588,DENY_AUTHORIZATION,hbciDenyAuthorization
33728,45594,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33729,45594,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33730,45594,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33731,45594,DENY_AUTHORIZATION,xs2aDenyAuthorization
33732,45600,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33733,45600,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33734,45600,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33735,45600,DENY_AUTHORIZATION,hbciDenyAuthorization
33736,45606,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33737,45606,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33738,45606,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33739,45606,DENY_AUTHORIZATION,xs2aDenyAuthorization
33740,45612,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33741,45612,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33742,45612,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33743,45612,DENY_AUTHORIZATION,hbciDenyAuthorization
33744,45618,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33745,45618,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33746,45618,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33747,45618,DENY_AUTHORIZATION,xs2aDenyAuthorization
33748,45624,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33749,45624,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33750,45624,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33751,45624,DENY_AUTHORIZATION,hbciDenyAuthorization
33752,45630,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33753,45630,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33754,45630,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33755,45630,DENY_AUTHORIZATION,xs2aDenyAuthorization
33756,45636,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33757,45636,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33758,45636,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33759,45636,DENY_AUTHORIZATION,hbciDenyAuthorization
33760,45642,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33761,45642,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33762,45642,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33763,45642,DENY_AUTHORIZATION,xs2aDenyAuthorization
33764,45648,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33765,45648,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33766,45648,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33767,45648,DENY_AUTHORIZATION,hbciDenyAuthorization
33768,45654,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33769,45654,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33770,45654,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33771,45654,DENY_AUTHORIZATION,xs2aDenyAuthorization
33772,45660,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33773,45660,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33774,45660,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33775,45660,DENY_AUTHORIZATION,hbciDenyAuthorization
33776,45666,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33777,45666,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33778,45666,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33779,45666,DENY_AUTHORIZATION,xs2aDenyAuthorization
33780,45672,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33781,45672,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33782,45672,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33783,45672,DENY_AUTHORIZATION,hbciDenyAuthorization
33784,45678,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33785,45678,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33786,45678,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33787,45678,DENY_AUTHORIZATION,xs2aDenyAuthorization
33788,45684,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
33789,45684,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
33790,45684,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
33791,45684,DENY_AUTHORIZATION,hbciDenyAuthorization
33792,45690,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
33793,45690,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
33794,45690,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
33795,45690,DENY_AUTHORIZATION,xs2aDenyAuthorization
